ZONEID,TIMESTAMP,VAR78,VAR79,VAR134,VAR157,VAR164,VAR165,VAR166,VAR167,VAR169,VAR175,VAR178,VAR228,POWER
2,20120403 13:00,0.000547409,0.001308799,94087.5625,90.2953186,0.850006104,-0.304314613,1.068344116,286.1918945,12231680,16127646,14946575,0,0
2,20120403 14:00,0.001413345,0.001054227,94068.4375,94.4282074,0.729187012,-0.333333969,1.185417175,285.5991211,12231680,17294048,14946575,0,0
2,20120403 15:00,0.001552582,0.000177458,94043.3125,94.39285278,0.400115967,-0.265043259,1.242686272,285.2868652,12231680,18456160,14946575,0,0
2,20120403 16:00,0.001153946,9.98E-05,94031.5,93.4331665,0.173400879,-0.204152107,1.259178162,285.168457,12231680,19628656,14946575,0,0
2,20120403 17:00,0.00110817,2.59E-05,94009.8125,93.92779541,0.08605957,-0.259034157,1.463984489,284.7490234,12231680,20776000,14946575,0,0
2,20120403 18:00,0.002332687,0,94012.5625,92.01330566,0.045074463,-0.373210907,1.629569054,284.8920898,12231680,21921808,14946575,0,0
2,20120403 19:00,0.006511688,0,94070.375,88.59332275,0.092437744,-0.529022217,1.703151703,285.3464355,12231680,23079552,14946575,0,0
2,20120403 20:00,0.012825012,4.25E-05,94114.125,87.72982788,0.375396729,-0.634561539,1.732735634,285.515625,12231680,24248528,14946575,0,0
2,20120403 21:00,0.015407562,0.000203341,94166.75,86.06466675,0.783966065,-0.660990715,1.715429306,286.3991699,12292164,25421344,15065143,0,0.00854251
2,20120403 22:00,0.016103745,0.000216231,94210,77.40499878,0.193664551,-0.954950333,1.587475777,289.4189453,12947648,26659584,15921139,0,0.075404858
2,20120403 23:00,0.017562866,0.000203349,94236.4375,70.67124939,0.312957764,-1.176692009,0.610192299,292.0773926,14289023,27938768,17539824,0,0.265445344
2,20120404 00:00,0.017227173,0.000196919,94236.8125,66.26148987,0.404266357,-1.302639008,-0.514430046,293.8771973,16139229,29238016,19733696,0,0.451902834
2,20120404 01:00,0.015426636,6.10E-05,94206.8125,65.50045776,0.620056152,-1.530544281,-1.265776634,294.8491211,2254799,1307544,2627299,0,0.612024291
2,20120404 02:00,0.091384888,6.10E-05,94135,60.98872375,0.63482666,-0.616119385,-2.746800423,296.0410156,4807422,2668694,5580565,6.86E-05,0.714473684
2,20120404 03:00,0.08531189,1.48E-05,94085.8125,57.75027466,0.519439697,-0.023571014,-2.735348701,296.5585938,7134505,3980104,8358103,0.000154436,0.633117409
2,20120404 04:00,0.073059082,0,94046.1875,56.48112488,0.54107666,0.227449417,-2.643082619,296.564209,8890262,5350372,10601266,0.000171065,0.733076923
2,20120404 05:00,0.064826965,0,94041.5625,55.23866272,0.519836426,0.102594376,-2.31550312,296.6806641,10537855,6718266,12674420,0.000181377,0.644412955
2,20120404 06:00,0.057067871,0,94075,57.69178772,0.327728272,-0.581655502,-2.082315445,296.1948242,11572687,8095516,14103565,0.000198394,0.428036437
2,20120404 07:00,0.036586761,0,94118.125,64.68179321,0.237991333,-1.555965424,-1.745916367,295.0878906,12253982,9393760,15030663,0.000200123,0.401153846
2,20120404 08:00,0.015293121,0,94170.6875,73.27796936,0.184265137,-2.023241997,-1.236035347,292.5541992,12354139,10643408,15232539,0.000201762,0.088765182
2,20120404 09:00,0.008609772,0,94237.125,78.8129425,0.091506958,-2.211677551,-0.803146362,291.2724609,12354139,11890836,15232539,0.00020349,0
2,20120404 10:00,0.009237289,0,94324.9375,83.11192322,0.133056641,-2.075775146,-0.15298748,290.1743164,12354139,13100052,15232539,0.000205576,0
2,20120404 11:00,0.00784874,0,94362.25,86.81484985,0.067596436,-1.492582321,0.853886604,289.2548828,12354139,14302398,15232603,0.0002065,0
2,20120404 12:00,0.005365372,0,94396.875,90.18730164,0.076934814,-0.763157845,1.466588974,288.3935547,12354139,15519622,15232603,0.000207871,0
2,20120404 13:00,0.003599167,0,94376.8125,93.15264893,0.079116821,-0.269739151,1.437010765,288.137207,12354139,16759510,15232603,0.000208795,0
2,20120404 14:00,0.002288818,0,94350.8125,94.99490356,0.057846069,-0.293179512,1.531604767,287.545166,12354139,17960224,15232603,0.000208795,0
2,20120404 15:00,0.002178192,0,94337.125,96.8122406,0.106445313,-0.427227974,1.468364716,286.9616699,12354139,19144176,15232603,0.000210404,0
2,20120404 16:00,0.003078461,0,94315.375,98.41259766,0.353668213,-0.360376358,1.30416584,286.9047852,12354139,20357600,15232603,0.000210404,0
2,20120404 17:00,0.005929947,0,94298.6875,99.17140198,0.521759033,-0.314011574,1.306223869,286.7424316,12354139,21564272,15232603,0.000210404,0
2,20120404 18:00,0.014118195,0,94316.875,99.93386841,0.858825684,-0.318598747,1.330340385,286.6550293,12354139,22798384,15232603,0.000213653,0
2,20120404 19:00,0.028369904,0,94366.8125,100.0598297,0.990264893,-0.483356476,1.366602898,286.7700195,12354139,24070288,15232603,0.000215262,0
2,20120404 20:00,0.039899826,0,94417.4375,99.90917969,1,-0.597060204,1.462659836,286.8103027,12354139,25379680,15232603,0.000221968,0
2,20120404 21:00,0.043952942,0,94456.375,99.33287048,1,-0.812022209,1.75812912,287.2946777,12397230,26736288,15336621,0.000232577,0.002105263
2,20120404 22:00,0.022755146,0,94514.875,91.1222229,0.814453125,-1.142513275,1.583610535,288.9284668,12784941,28094512,15983787,0.000240922,0.022287449
2,20120404 23:00,0.010176659,0,94545.375,83.72680664,0.784088135,-1.212112427,0.636539459,290.8984375,13779282,29470864,17337136,0.0002428,0.05597166
2,20120405 00:00,0.002534866,0,94543.625,78.86381531,0.326156616,-1.062750816,-0.117347717,292.670166,15493318,30787456,19422720,0.0002428,0.08465587
2,20120405 01:00,0.115474701,0,94504.3125,68.58166504,0.953765869,-0.879469872,-1.554319382,294.817627,1917910,1373249,2353231,0,0.12062753
2,20120405 02:00,0.212097168,0,94428.25,61.20187378,0.946624756,-0.162735939,-1.901058197,296.1940918,4091069,2762122,4981142,0.000368252,0.154068826
2,20120405 03:00,0.106697083,0,94367.625,62.02859497,0.829101563,-0.369327545,-1.875397682,295.7570801,5233754,4177739,6783638,0.000392273,0.218846154
2,20120405 04:00,0.045056239,0,94317.25,60.56620789,0.499694824,-0.693808556,-1.775152206,296.3286133,6898895,5606627,8962605,0.000415653,0.431072874
2,20120405 05:00,0.030792959,0,94278.6875,59.98258972,0.357421875,-0.858629227,-1.621894836,296.6513672,8593851,6981819,11059067,0.000415653,0.703380567
2,20120405 06:00,0.031265259,0,94292,58.62506104,0.373321533,-0.98028183,-1.719635963,296.5009766,9857433,8292889,12638242,0.000415653,0.563380567
2,20120405 07:00,0.022346497,0,94329.1875,61.80429077,0.235214233,-0.954591751,-1.450514793,295.5595703,10490010,9606398,13508767,0.000415504,0.309230769
2,20120405 08:00,0.012002945,0,94362.1875,66.10150146,0.168777466,-1.340483665,-1.659339905,292.5092773,10610776,10860992,13724509,0.000415504,0.053016194
2,20120405 09:00,0.011562347,0,94440.9375,69.90983582,0.125015259,-1.840381622,-1.020846367,291.3369141,10610776,12103663,13724509,0.000415504,0
2,20120405 10:00,0.018201828,0,94523.9375,75.24751282,0.146911621,-2.248932838,-0.13087368,290.5046387,10610776,13318406,13724509,0.000415951,0
2,20120405 11:00,0.019515991,0,94553.9375,81.32369995,0.218338013,-2.091378212,0.206645012,289.6313477,10610776,14534934,13724192,0.000419438,0
2,20120405 12:00,0.017621994,0,94580.6875,85.33534241,0.226776123,-1.601657867,0.522922516,289.2324219,10610776,15786891,13724192,0.000424147,0
2,20120405 13:00,0.012934685,0,94546.125,88.95568848,0.143051148,-1.131967545,1.155800819,288.3457031,10610776,16981360,13724192,0.000426024,0
2,20120405 14:00,0.009423256,0,94525.1875,92.95573425,0.124511719,-0.903111458,1.365869522,287.4597168,10610776,18163328,13724192,0.000426471,0
2,20120405 15:00,0.009108543,0,94505.4375,95.71160889,0.310974121,-0.760214806,1.130646706,287.5483398,10610776,19413328,13724192,0.000429362,0
2,20120405 16:00,0.014545441,0,94470.5,96.86265564,0.499420166,-0.673171997,1.118756294,287.2749023,10610776,20653392,13724192,0.000429809,0
2,20120405 17:00,0.025119256,0,94438.125,97.00410461,0.542022705,-0.564447403,1.092749596,287.027832,10610776,21898672,13724192,0.000433415,0
2,20120405 18:00,0.032625198,0,94437.375,97.31033325,0.638031006,-0.529820442,0.990167618,286.809082,10610776,23142080,13724192,0.000440687,0
2,20120405 19:00,0.034574509,0,94464.3125,96.71946716,0.601715088,-0.559656143,0.944232941,286.8356934,10610776,24406464,13724192,0.000450283,0
2,20120405 20:00,0.034125328,0,94491.25,96.20761108,0.63482666,-0.554733276,1.029572487,286.4619141,10610776,25639536,13724192,0.000458121,0
2,20120405 21:00,0.027549744,0,94482.0625,95.49519348,0.522949219,-0.673650742,1.21411705,287.184082,10664912,26878464,13833624,0.000466913,0.006680162
2,20120405 22:00,0.006378174,0,94493.8125,87.65240479,0.371139526,-1.046252251,0.61700058,288.5556641,11223096,28118480,14607505,0.000470042,0.081255061
2,20120405 23:00,0.00301075,0,94484.875,78.46858215,0.38293457,-0.759215355,-0.412587166,290.5297852,12517026,29338608,16179703,0.000468761,0.232267206
2,20120406 00:00,0.002941132,0,94441.5,74.36354065,0.133972168,-0.622876167,-0.973017693,291.9836426,14294655,30559536,18303680,0.000468761,0.521234818
2,20120406 01:00,0.004014969,0,94371.8125,70.97399902,0.056915283,-0.224294663,-1.787648201,293.8286133,2329046,1260359,2665503,0,0.62111336
2,20120406 02:00,0.033071518,0,94283.6875,65.62980652,0.230133057,0.879576683,-2.589385986,295.307373,4918104,2519174,5601228,0,0.541295547
2,20120406 03:00,0.107192993,0.000545502,94195.9375,60.7147522,0.654510498,2.035438538,-2.919985771,296.0549316,7136811,3870449,8253603,0.000103883,0.78902834
2,20120406 04:00,0.096748352,0.006578445,94132.375,58.75175476,1,2.337892532,-2.886167526,296.1223145,8664507,5256987,10280514,0.000134319,0.743562753
2,20120406 05:00,0.066699982,0.004420757,94070.25,58.46321106,0.983612061,2.048825264,-2.753446579,295.8881836,9721085,6599867,11794331,0.000135183,0.587975709
2,20120406 06:00,0.041211266,0.0024333,94050.8125,57.38771057,0.944547951,2.102437973,-2.79829216,296.0878906,10855045,7983668,13240106,0.000142008,0.430040486
2,20120406 07:00,0.029940743,0.001196214,94035.5625,62.09254456,0.822353244,1.237199783,-1.994377136,294.9206543,11395980,9252145,14016048,0.000142008,0.228562753
2,20120406 08:00,0.02274704,0.0018938,94067.3125,67.14581299,0.984572113,1.275634766,-1.73571682,293.1313477,11502156,10553003,14203423,0.000142038,0.025789474
2,20120406 09:00,0.002536774,0.003002407,94079.375,71.47161865,0.89276427,1.272501945,-1.537031174,292.0856934,11502156,11845984,14203423,0.000142038,0
2,20120406 10:00,0.002995491,0.003873735,94077.25,76.09912109,0.996360719,1.315063477,-1.607393265,290.6010742,11502156,13056470,14203423,0.000142038,0
2,20120406 11:00,0.002056122,0.011501312,94044.6875,77.8258667,1,1.054696083,-1.784154892,289.940918,11502156,14255718,14203222,0.000142038,0
2,20120406 12:00,0.001802444,0.010025024,93985.875,77.41827393,0.957659125,1.018464088,-1.873793602,289.8635254,11502156,15463444,14203222,0.000142038,0
2,20120406 13:00,0.006065369,0.012813583,93940.75,76.62480164,0.638822794,1.305782318,-1.811569214,289.6821289,11502156,16662644,14203222,0.000142038,0
2,20120406 14:00,0.015075684,0.007976301,93899.9375,76.09938049,0.712907851,1.732536316,-1.690849304,289.7019043,11502156,17871840,14203222,0.000142038,0
2,20120406 15:00,0.006500244,0.012256622,93863.75,75.06452942,0.786342144,2.115987778,-1.712556839,289.9506836,11502156,19103072,14203222,0.000142455,0
2,20120406 16:00,0.001037598,0.003093719,93860.5,74.77191162,0.351670384,2.917618752,-1.327895164,290.0187988,11502156,20322544,14203222,0.000143409,0
2,20120406 17:00,0,0.002660751,93858.6875,76.36100769,0.436157227,3.252537727,0.017446518,289.456543,11502156,21500464,14203222,0.000143409,0
2,20120406 18:00,0,0.001190186,93887.125,69.41688538,0.351837158,2.660351753,0.54202652,288.4709473,11502156,22646656,14203222,0.000143886,0
2,20120406 19:00,0,0,93921.8125,57.80519104,0,2.120872498,0.015828133,286.7158203,11502156,23747664,14203222,0.000143886,0
2,20120406 20:00,0,0,94002.625,50.80587769,0,2.177224159,0.08690834,285.2370605,11502156,24747520,14203222,0.000143886,0
2,20120406 21:00,0,0,94092.9375,51.23178101,0,1.611860275,-0.033155441,284.704834,11572455,25636528,14311099,0.000143886,0.005748988
2,20120406 22:00,0,0,94174.75,51.93258667,0,0.504396439,-0.355482101,287.0766602,12298273,26581408,15132610,0.000143886,0.059149798
2,20120406 23:00,0,0,94228.8125,42.83702087,0,-0.301768303,-0.17631501,288.8735352,13795751,27548624,16729415,0.000143886,0.279838057
2,20120407 00:00,0,0,94227.1875,39.91763306,0,-0.571585655,-0.668228328,290.3840332,15952977,28539424,18983312,0.000143886,0.516842105
2,20120407 01:00,0,0,94189.5,40.58021545,0,0.79428196,-1.385989189,292.2058105,2628122,1029369.875,2733179,0,0.681558704
2,20120407 02:00,0,0,94146.75,37.18925476,0,0.70731926,-1.867864609,293.3474121,5505373,2078067,5728151,0,0.782975709
2,20120407 03:00,0,0,94108.1875,35.15711975,0,0.723715782,-2.184809685,294.0888672,8392533,3137775,8746408,0,0.828340081
2,20120407 04:00,0,0,94078.6875,34.51290894,0,0.575949669,-2.462331772,294.4277344,11044950,4205384,11548925,0,0.828441296
2,20120407 05:00,0,0,94089.5,35.6085968,0,1.170632362,-3.178472519,294.1806641,13238874,5274414,13911060,0,0.761639676
2,20120407 06:00,0,0,94127.3125,37.65367126,0,1.405422211,-2.890003204,293.2858887,14793953,6340506,15643272,0,0.625748988
2,20120407 07:00,0,0,94188.3125,41.7114563,0,0.709862709,-2.203541756,291.6481934,15602944,7387286,16607488,0,0.412672065
2,20120407 08:00,0,0,94260.875,46.93325806,0,0.555583,-2.128172874,288.2956543,15721087,8395966,16798848,0,0.087469636
2,20120407 09:00,0,0,94337.0625,52.49215698,0,-0.053469658,-1.773598671,286.284668,15721087,9396687,16798848,0,0
2,20120407 10:00,5.34E-05,0,94422.1875,60.19125366,0,-1.946779251,-1.135565758,285.3054199,15721087,10384324,16798848,0,0
2,20120407 11:00,0.000389099,0,94489.25,68.81648254,0,-2.629581451,-0.530006409,284.4812012,15721087,11377297,16799056,0,0
2,20120407 12:00,0.002254486,0,94521.25,75.39157104,0.016937256,-2.424492836,-0.365988731,283.829834,15721087,12368459,16799056,0,0
2,20120407 13:00,0.009346008,0,94521.8125,79.55912781,0.10043335,-1.979836464,-0.282684326,283.1772461,15721087,13363895,16799056,0,0
2,20120407 14:00,0.026641846,0.00108242,94506.0625,80.97175598,0.644744873,-1.929598808,0.02315712,282.6706543,15721087,14360503,16799056,0,0
2,20120407 15:00,0.054100037,0.008064747,94497.625,82.20091248,0.977539063,-1.833997726,0.179579735,282.5615234,15721087,15395124,16799056,0,0
2,20120407 16:00,0.081611633,0.003057003,94462.9375,82.88893127,0.902313232,-1.447380066,-0.181692123,283.1218262,15721087,16518249,16799056,0,0
2,20120407 17:00,0.080818176,2.60E-05,94418.125,82.69125366,0.949676514,-1.126469612,-0.455523491,283.8081055,15721087,17713680,16799056,0,0
2,20120407 18:00,0.088905334,0.000116587,94389.375,83.26779175,0.958496094,-1.153068542,-0.681556702,284.3078613,15721087,18956624,16799056,7.88E-05,0
2,20120407 19:00,0.091995239,0.003911257,94365.8125,84.44447327,0.958709717,-0.885643005,-0.743132591,284.3361816,15721087,20196656,16799056,9.91E-05,0
2,20120407 20:00,0.088523865,0.001588821,94361.3125,84.96879578,0.83013916,-0.820545197,-0.797611237,284.4748535,15721087,21453072,16799056,0.000122875,0
2,20120407 21:00,0.092277527,0.001551628,94351.625,87.11914062,0.906518281,-0.744412422,-0.937662125,284.4052734,15757995,22628800,16880768,0.000142395,0.002692308
2,20120407 22:00,0.110610962,0.000995636,94379.3125,84.45779419,0.961762548,-0.858718872,-2.220758438,285.5368652,16064999,23877680,17384544,0.000166506,0.04465587
2,20120407 23:00,0.166748047,0.007207166,94368.1875,77.16322327,0.999997675,0.097741127,-3.774884224,287.1311035,16794624,25170736,18419216,0.00019145,0.175202429
2,20120408 00:00,0.17470932,0.013958607,94311.6875,71.09291077,0.998787522,1.700564384,-3.936901093,288.3408203,17510592,26523280,19631104,0.000390142,0.174048583
2,20120408 01:00,0.199867249,0.002866745,94169.875,72.58583069,0.995170295,1.199272156,-3.387816429,288.8344727,642707.8125,1351815,1291271,0,0.532995951
2,20120408 02:00,0.177062988,0,94067.0625,65.33805847,0.965423107,2.205609322,-3.721940994,290.2670898,1651396,2724501,2919856,0.000420868,0.686032389
2,20120408 03:00,0.108917236,0.000671281,93971.5,60.1648407,0.890235424,2.800738335,-4.184247017,290.7739258,2679167,4098047,4543542,0.000501633,0.555991903
2,20120408 04:00,0.039466858,0.012087025,93887.125,54.25657654,0.991537154,3.419919014,-4.145064354,291.5786133,4440940,5411384,6684603,0.00050205,0.797813765
2,20120408 05:00,0.01014328,0.010259174,93829,52.96957397,0.930326998,3.973052979,-3.397533417,291.0541992,5871167,6710786,8472351,0.00050205,0.740607287
2,20120408 06:00,0.001945496,0.020741377,93816.5,53.92976379,0.940482438,3.955050468,-2.406775475,290.1054688,6948909,7869803,9818016,0.000503242,0.598603239
2,20120408 07:00,0.000152588,0.029945374,93846.6875,56.30436707,0.956325591,3.274240494,-1.583264351,288.7324219,7478506,8966132,10535736,0.000503302,0.177388664
2,20120408 08:00,0.000213623,0.03080368,93898.0625,58.60256958,0.980289042,2.830464363,-1.320044518,287.0905762,7558460,10085334,10675974,0.000503302,0.013562753
2,20120408 09:00,0,0.016178131,93979.0625,61.21029663,0.827301025,3.021939278,-1.235385895,285.855957,7558460,11165091,10675974,0.000503302,0
2,20120408 10:00,0.00038147,0,94027.125,61.37504578,0.007904053,3.006419182,-0.779448509,284.690918,7558460,12197036,10675974,0.000503302,0
2,20120408 11:00,0.000946045,0,94060.125,61.10255432,0.003646851,2.806232452,-0.235084534,283.3869629,7558460,13147414,10676038,0.000503302,0
2,20120408 12:00,0.001140594,0,94068.5,63.31021118,0.001205444,2.621645927,-0.113895416,282.4711914,7558460,14082042,10676038,0.000503302,0
2,20120408 13:00,0.000591278,0,94038.5625,64.71498108,0,2.578645706,-0.211082459,281.876709,7558460,15008775,10676038,0.000503302,0
2,20120408 14:00,0,0,94000.625,63.79525757,0,2.676009178,-0.305288315,281.5078125,7558460,15929929,10676038,0.000503302,0
