ZONEID,TIMESTAMP,VAR78,VAR79,VAR134,VAR157,VAR164,VAR165,VAR166,VAR167,VAR169,VAR175,VAR178,VAR228,POWER
3,20120402 07:00,3.62E-05,0.004047871,92355.3125,54.19508362,0.921051025,0.888088226,-1.874060631,291.9069824,10011534,9025510,12867339,0.000239581,0.10665
3,20120402 08:00,0,0.003772259,92416.5625,63.24220276,0.551940918,1.503422737,-1.60580349,288.6123047,10164896,10129343,13111394,0.000239581,0.014125
3,20120402 09:00,0,0.002266407,92437.875,73.63114929,0.365539551,2.056080818,-0.987921715,286.4438477,10164896,11195358,13111394,0.000239581,7.50E-05
3,20120402 10:00,0,8.58E-06,92448.875,82.42727661,0.003814697,2.276927948,-0.575761795,284.8984375,10164896,12234370,13111394,0.000239581,0
3,20120402 11:00,0,0.003201485,92463.8125,87.76570129,0.595306397,1.45426178,-0.163519859,285.4279785,10164896,13246134,13111541,0.000239581,0
3,20120402 12:00,0,0.012219429,92432.375,89.52256775,0.994934082,0.15480423,-0.385027885,284.8239746,10164896,14259560,13111541,0.000239581,0
3,20120402 13:00,0,0.009374619,92428.4375,90.95159912,0.931823731,0.396584511,-0.36068058,284.4741211,10164896,15298441,13111541,0.000239581,0
3,20120402 14:00,0,0.000267029,92410.625,91.65701294,0.122741699,0.287200928,0.507411957,284.2976074,10164896,16345063,13111541,0.000239581,0
3,20120402 15:00,0,0.000741005,92399.3125,92.16384888,0.124145508,0.45197773,0.430233002,283.8417969,10164896,17344096,13111541,0.000239581,0
3,20120402 16:00,0,0.002112865,92387.8125,93.41665649,0.692108154,0.352194786,0.522996903,283.5341797,10164896,18347040,13111541,0.000239581,0
3,20120402 17:00,0,0.002658844,92339.5,93.72537231,0.986358643,0.218517304,0.643507958,282.7304688,10164896,19363488,13111541,0.000239581,0
3,20120402 18:00,0,0.008695602,92335,92.00593567,1,0.338106155,0.754434586,282.3540039,10164896,20371344,13111541,0.000239581,0
3,20120402 19:00,0,0.011083603,92355.5,89.61869812,0.973236084,0.305088997,0.686868668,282.2211914,10164896,21412160,13111541,0.000239581,0
3,20120402 20:00,0,0.012094203,92372.1875,87.05213928,0.941632688,0.300927162,0.728363991,282.2880859,10164896,22456544,13111541,0.000239581,0
3,20120402 21:00,0.000427246,0.003089905,92399.375,82.95732117,0.932312012,0.2038517,0.767239571,283.0769043,10234392,23558784,13224429,0.000239551,0.013
3,20120402 22:00,0.016235352,0.031528473,92453.5,76.78981018,0.695073485,0.384466171,0.355744362,286.545166,10871103,24686384,14042579,0.000240386,0.0857
3,20120402 23:00,0.106567383,0.035919189,92464.5625,67.92384338,0.672180176,0.140272141,0.010890961,289.0854492,12027290,25877808,15519222,0.000571966,0.30815
3,20120403 00:00,0.005744934,0.001174927,92454.875,66.96405029,0.169342041,-0.071429253,-0.527895927,289.814209,12796459,27100000,16765243,0.000571966,0.6529
3,20120403 01:00,0.181175232,0.003898621,92547.1875,67.23843384,0.455169678,-0.722862244,-0.322524071,291.9089355,1285561,1276433,1825761,0,0.775475
3,20120403 02:00,0.011436462,0.000232697,92480.5625,61.13525391,0.09262085,-0.11178112,-1.090364456,293.286377,3004145,2590307,4071567,0,0.62595
3,20120403 03:00,0.029655457,0.000530243,92392.25,53.22521973,0.273468018,0.775713921,-1.575960159,295.5524902,5760110,3820572,7170270,0,0.75515
3,20120403 04:00,0.054543149,0.006217003,92336.5,48.59950256,0.898681641,1.245703697,-2.336158752,296.5981445,8178226,5099517,9954561,0,0.701375
3,20120403 05:00,0.058267314,0.004648209,92306.25,50.06367493,0.444054186,1.214338303,-2.762477875,296.2702637,9846409,6386985,12027415,0,0.554825
3,20120403 06:00,0.02904129,0.001425743,92316.75,51.4853363,0.376528978,0.933844566,-2.766314507,295.9282227,11157070,7667978,13670552,0,0.3636
3,20120403 07:00,0.009023666,0.006055318,92327.75,58.3745575,0.663104534,0.294604302,-2.020422935,294.4152832,11840625,8908148,14583430,0,0.1234
3,20120403 08:00,0.002773285,0.00216198,92368.5625,65.50212097,0.270545483,0.795367241,-1.956707954,290.8552246,11964672,10097601,14798375,0,0.018175
3,20120403 09:00,0.000972748,0,92431.5,72.40132141,0.020229176,1.501132965,-1.48999691,289.1245117,11964672,11292606,14798375,0,0.000125
3,20120403 10:00,0.000247955,0,92479.3125,77.56748962,0,1.63974762,-0.658165932,288.9086914,11964672,12429671,14798375,0,0
3,20120403 11:00,0,1.76E-05,92500.875,83.2958374,0.036315918,0.935869217,0.657365799,288.453125,11964672,13567493,14798607,0,0
3,20120403 12:00,0.000106812,0.000738621,92513.625,87.22439575,0.669174194,0.183820725,0.742759705,286.7675781,11964672,14704719,14798607,0,0
3,20120403 13:00,0.000595093,0.001442254,92499.8125,91.42324829,0.842712402,-0.023552895,0.931381226,285.4206543,11964672,15842206,14798607,0,0
3,20120403 14:00,0.001613617,0.000841171,92478.9375,95.60301208,0.679351807,-0.029745102,1.024528503,284.7290039,11964672,16980832,14798607,0,0
3,20120403 15:00,0.002435684,0.000161976,92452.5625,96.2258606,0.310317993,0.005830765,1.011973381,284.3959961,11964672,18116896,14798607,0,0
3,20120403 16:00,0.002141953,7.55E-05,92440,95.74273682,0.20223999,0.051585197,1.074363708,284.3027344,11964672,19263536,14798607,0,0
3,20120403 17:00,0.003177643,0,92420.0625,97.07525635,0.103637695,0.016478539,1.418574333,284.0546875,11964672,20387968,14798607,0,0
3,20120403 18:00,0.006372452,0,92423.3125,93.47180176,0.092895508,-0.107097626,1.783133507,284.4384766,11964672,21513616,14798607,0,0
3,20120403 19:00,0.011180878,8.88E-06,92476.875,90.52301025,0.1171875,-0.275726318,1.871120453,284.9128418,11964672,22674432,14798607,0,0
3,20120403 20:00,0.015926361,0.000107616,92516.375,91.31283569,0.582061768,-0.303750992,1.822579384,284.6606445,11964672,23808080,14798607,0,0
3,20120403 21:00,0.018665314,0.000292838,92565.25,89.71505737,0.913085938,-0.292460442,1.719457626,285.6711426,12026308,24974880,14917687,0,0.019075
3,20120403 22:00,0.017026901,0.000316158,92605.5,79.64767456,0.474945068,-0.560907364,1.397778511,288.9511719,12694336,26186880,15784819,0,0.31885
3,20120403 23:00,0.016969681,0.000268482,92632.1875,70.22886658,0.391571045,-0.835383415,0.057946205,291.6496582,14061055,27431632,17426288,0,0.53745
3,20120404 00:00,0.024589539,0.000236906,92634.8125,65.76441956,0.471862793,-0.776027679,-1.527979851,293.3552246,15920093,28694272,19629632,0,0.6823
3,20120404 01:00,0.02797699,6.10E-05,92605.0625,63.73580933,0.624664307,-0.742824554,-2.349394798,294.4008789,2242447,1275592,2621891,0,0.770225
3,20120404 02:00,0.085113525,4.55E-05,92541,60.43110657,0.729522705,0.031097412,-3.249974251,295.2741699,4588158,2607622,5417109,6.53E-05,0.765325
3,20120404 03:00,0.073646545,0,92497.0625,57.44168091,0.568969727,0.342639923,-3.020749092,295.6818848,6767145,3902696,8074199,0.000108063,0.631475
3,20120404 04:00,0.074729919,0,92457.1875,56.28678894,0.590240479,0.491853714,-2.993302345,295.8359375,8692758,5223684,10461362,0.000120491,0.831
3,20120404 05:00,0.055702209,0,92454.3125,56.61268616,0.50857544,0.382379532,-2.872632027,295.7912598,10336895,6551514,12536052,0.000122994,0.554825
3,20120404 06:00,0.037570953,0,92485,59.22792053,0.265289307,-0.134023666,-2.825723648,295.2580566,11418319,7875196,13997325,0.000122994,0.13915
3,20120404 07:00,0.028251648,0,92525.125,64.79507446,0.199813843,-0.884700775,-2.330266953,294.1328125,12098078,9132448,14926471,0.0001221,0.091025
3,20120404 08:00,0.011798859,0,92580.4375,75.3941803,0.175292969,-1.471240044,-1.765820503,291.3410645,12210267,10345552,15138843,0.0001221,0.014975
3,20120404 09:00,0.007129669,0,92649.875,83.24751282,0.097793579,-1.697395325,-1.287033081,289.8933105,12210267,11553172,15138843,0.000124514,7.50E-05
3,20120404 10:00,0.015758514,0,92737.6875,87.60118103,0.167419434,-1.695404053,-0.912753105,288.7668457,12210267,12714004,15138843,0.000127435,0
3,20120404 11:00,0.019931793,0,92774.25,90.40274048,0.117645264,-1.196683884,0.153691292,288.9250488,12210267,13887102,15138651,0.000133246,0
3,20120404 12:00,0.014392853,0,92803.625,93.15898132,0.163818359,-0.343724251,1.009557724,288.1687012,12210267,15104198,15138651,0.000136703,0
3,20120404 13:00,0.009618759,0,92780.3125,95.3772583,0.129882813,-0.008752823,0.957030296,287.6989746,12210267,16342102,15138651,0.000141412,0
3,20120404 14:00,0.007661819,0,92752.5625,96.98513794,0.149368286,-0.027676582,1.058704376,286.9641113,12210267,17539872,15138651,0.000141412,0
3,20120404 15:00,0.006567001,0,92736.625,98.58079529,0.428253174,-0.191754341,1.201274872,286.0783691,12210267,18706224,15138651,0.000144333,0
3,20120404 16:00,0.009269714,0,92714.875,99.81005859,0.98248291,-0.209985733,1.022183418,286.2409668,12210267,19962976,15138651,0.00014627,0
3,20120404 17:00,0.012605667,0,92696.9375,99.99220276,1,-0.106247902,1.157542229,286.2185059,12210267,21203568,15138651,0.000147372,0
3,20120404 18:00,0.021652222,0,92711.625,100.5681458,1,-0.053584099,1.272479057,286.2409668,12210267,22495664,15138651,0.00014931,0
3,20120404 19:00,0.026533127,0,92757.8125,100.3459625,1,-0.130695343,1.259913445,286.2089844,12210267,23786512,15138651,0.000156105,0
3,20120404 20:00,0.031089783,0,92806.1875,100.5268555,1,-0.261000633,1.367200851,286.2609863,12210267,25114336,15138651,0.000162899,0
3,20120404 21:00,0.030950546,0,92844.125,100.0350189,1,-0.316905022,1.553295135,286.6469727,12253870,26460704,15242413,0.000172317,0.0035
3,20120404 22:00,0.007964134,0,92900.625,92.50064087,0.717102051,-0.669734955,1.162467957,288.4492188,12647981,27803184,15893803,0.000175357,0.0337
3,20120404 23:00,0.002167702,0,92928.375,82.88598633,0.578933716,-0.792800903,0.07806778,290.786377,13742674,29149200,17321776,0.000175357,0.085125
3,20120405 00:00,0.004796028,0,92927.875,76.63627625,0.052719116,-0.788092613,-0.850502014,292.635498,15567558,30411776,19491840,0.00017646,0.1357
3,20120405 01:00,0.128890991,0,92887.3125,65.17736816,0.896026611,-0.461379051,-1.996824265,294.5046387,1868246,1347873,2322991,0.000116833,0.177075
3,20120405 02:00,0.115661621,0,92827,57.4538269,0.785125732,-0.202897072,-2.146297455,295.7294922,4069117,2689162,4973334,0.000237644,0.1975
3,20120405 03:00,0.076950073,0,92764.625,59.10379028,0.741577148,-0.286808014,-2.51907444,295.3618164,5520090,4037931,7002646,0.000264227,0.302725
3,20120405 04:00,0.063938975,0,92714.25,57.63066101,0.55871582,-0.433310509,-2.669317245,295.9890137,7615311,5368611,9513773,0.000288248,0.5678
3,20120405 05:00,0.072216749,0,92681.4375,58.9259491,0.468673706,-0.675279617,-2.606513977,296.0136719,9447099,6677371,11709179,0.000299066,0.5574
3,20120405 06:00,0.031723022,0,92699,59.90240479,0.433303833,-0.866512299,-2.573395729,295.5895996,10769177,7955705,13339682,0.000299871,0.348825
3,20120405 07:00,0.018623352,0,92741.1875,63.99569702,0.247436523,-0.76269722,-1.887038231,294.4919434,11371802,9249150,14181151,0.000300676,0.135725
3,20120405 08:00,0.008218765,0,92776.6875,69.11224365,0.154006958,-1.108183861,-1.746986389,291.5285645,11490136,10488384,14392029,0.000300676,0.0256
3,20120405 09:00,0.013557434,0,92854.1875,74.358078,0.140594482,-1.704395294,-1.161227226,290.2370605,11490136,11700783,14392029,0.000300676,5.00E-05
3,20120405 10:00,0.0206604,0,92933.4375,81.94087219,0.208190918,-1.971589088,-0.524184227,289.206543,11490136,12889158,14392029,0.000302613,0
3,20120405 11:00,0.023263931,0,92956.4375,88.57077026,0.242782593,-1.863228798,-0.38771534,288.3364258,11490136,14095574,14391584,0.000306934,0
3,20120405 12:00,0.027204514,0,92979.1875,91.88124084,0.26890564,-1.1965065,-0.17873764,288.6345215,11490136,15380171,14391584,0.000314623,0
3,20120405 13:00,0.020953178,0,92941.875,94.96838379,0.2006073,-0.902353287,0.30448246,288.2036133,11490136,16546932,14391584,0.000320047,0
3,20120405 14:00,0.013934135,0,92918.1875,98.12956238,0.477416992,-0.683873177,0.819971085,287.1333008,11490136,17721216,14391584,0.000321984,0
3,20120405 15:00,0.020096779,0,92896.1875,100.0338745,0.704742432,-0.485556603,0.704377174,286.9145508,11490136,18993168,14391584,0.000326902,0
3,20120405 16:00,0.035220146,0,92859.5,100.2791595,0.995635986,-0.398757935,0.659039497,286.8398438,11490136,20286864,14391584,0.000332296,0
3,20120405 17:00,0.049551439,0,92824.875,100.1730499,0.997802734,-0.326044083,0.630591393,286.7421875,11490136,21591856,14391584,0.000342071,0
3,20120405 18:00,0.056804657,0,92821.375,100.0788879,0.964477539,-0.281529427,0.438898087,286.6218262,11490136,22904832,14391584,0.000356555,0
3,20120405 19:00,0.056127548,0,92846.0625,99.50315857,0.997802734,-0.301477432,0.360248566,286.6218262,11490136,24222400,14391584,0.000373244,0
3,20120405 20:00,0.052764893,0,92871.75,98.79598999,0.987426758,-0.326705933,0.404084206,286.4558105,11490136,25523888,14391584,0.000386566,0
3,20120405 21:00,0.038590431,0,92861.0625,97.64656067,0.912994385,-0.483221054,0.43652916,286.8596191,11530832,26819648,14489496,0.000398904,0.003975
3,20120405 22:00,0.008041382,0,92870.8125,90.80181885,0.606567383,-0.536852837,-0.232852936,287.7849121,11984056,28093648,15181201,0.000402719,0.085075
3,20120405 23:00,0.003270149,0,92861.375,79.55110168,0.525512695,-0.312804222,-1.159169197,289.9558105,13186338,29323120,16684023,0.000402659,0.374
3,20120406 00:00,0.006214142,0,92818.75,73.75758362,0.240219116,-0.089062691,-1.838740349,291.7558594,14985215,30523440,18818112,0.000402659,0.70775
3,20120406 01:00,0.014184952,0,92749.8125,69.65563965,0.161437988,0.543283463,-2.524220467,293.5668945,2182550,1262647,2553903,0,0.74365
3,20120406 02:00,0.050189972,0,92664.1875,63.35929871,0.433410645,1.475279808,-3.161895752,294.8720703,4639832,2478382,5388428,0,0.743225
3,20120406 03:00,0.081352234,0.000832081,92585.9375,58.75674438,0.747741699,2.028358459,-3.446597099,295.4289551,6682731,3816625,7899171,8.62E-05,0.77085
3,20120406 04:00,0.080402374,0.007144928,92524.375,57.0476532,1,2.269289017,-3.523618698,295.4824219,8281915,5185611,9990914,0.000109226,0.6589
3,20120406 05:00,0.042549133,0.004590988,92468,58.08528137,0.989776611,1.947506905,-3.434354782,295.0812988,9390141,6501275,11548379,0.000109941,0.484325
3,20120406 06:00,0.023865838,0.002354383,92450.0625,57.2099762,0.932905495,1.929830551,-3.340040207,295.152832,10536133,7827060,13007658,0.000109464,0.3142
3,20120406 07:00,0.021538872,0.000977822,92437.5625,62.65309143,0.698497653,1.144426346,-2.419914246,293.9162598,11104780,9065297,13813488,0.000109464,0.11995
3,20120406 08:00,0.018737793,0.001596253,92470.5625,69.38604736,0.955855072,1.156982422,-2.033568382,292.0478516,11210764,10334763,14001375,0.000109494,0.014775
3,20120406 09:00,0.002532959,0.003301861,92482.625,75.50579834,0.88571471,1.186686516,-1.724287033,291.0373535,11210764,11594400,14001375,0.000109494,2.50E-05
3,20120406 10:00,0.002314568,0.005384352,92479.5,81.32177734,0.997810304,1.209960938,-1.608613968,289.7194824,11210764,12780118,14001375,0.000110447,0
3,20120406 11:00,0.002326965,0.013790131,92444.4375,83.90301514,1,1.078255653,-1.75607872,289.0656738,11210764,13952294,14001366,0.000110447,0
3,20120406 12:00,0.001962662,0.012477875,92384.125,83.15264893,0.91311872,1.070466042,-1.833266258,288.9731445,11210764,15142100,14001366,0.000110447,0
3,20120406 13:00,0.00453949,0.021171585,92337.5,81.60722351,0.697263956,1.263790131,-1.82963562,288.7763672,11210764,16324276,14001366,0.000110447,0
3,20120406 14:00,0.006477356,0.01151634,92291.1875,79.60328674,0.651887953,1.554801941,-1.801200867,288.8168945,11210764,17519072,14001366,0.000110447,0
3,20120406 15:00,0.002960205,0.018104553,92252,78.55378723,0.818171978,1.856710434,-1.686677933,288.8039551,11210764,18704288,14001366,0.000112355,0
3,20120406 16:00,9.16E-05,0.004116058,92245.25,77.05218506,0.493470311,2.49134922,-1.135512352,288.9616699,11210764,19906160,14001366,0.000112891,0
3,20120406 17:00,0,0.003976822,92241.4375,76.52604675,0.549224854,3.21860218,0.432973862,288.5957031,11210764,21083824,14001366,0.000112891,0
3,20120406 18:00,6.10E-05,0.000495911,92264.875,65.15516663,0.248016357,2.519238472,0.947299957,287.513916,11210764,22213056,14001366,0.000113726,0
3,20120406 19:00,0,0,92291.8125,50.2124176,0,2.236839294,0.85054493,285.7226562,11210764,23288336,14001366,0.000113726,0
3,20120406 20:00,0,0,92371.125,43.40158081,0,1.940163612,1.561029434,284.2941895,11210764,24235904,14001366,0.000113726,0
3,20120406 21:00,0,0,92453.1875,44.94760132,0,0.850873947,1.672410965,284.5368652,11281127,25096368,14109051,0.000113726,0.010925
3,20120406 22:00,0,0,92529.5,45.92770386,0,0.134035111,1.257310867,286.590332,12011041,26011424,14933442,0.000113726,0.354925
3,20120406 23:00,0,0,92583.5625,37.53038025,0,-0.423350334,1.112503052,288.626709,13514663,26943568,16536071,0.000113726,0.61355
3,20120407 00:00,0,0,92585.4375,34.25161743,0,-0.753958702,0.314437687,290.1635742,15676625,27897632,18798736,0.000113726,0.76225
3,20120407 01:00,0,0,92552.25,34.16908264,0,-0.219145775,-1.084231377,292.1281738,2633434,985705.875,2743787,0,0.834775
3,20120407 02:00,0,0,92513,32.49589539,0,-0.326860428,-1.804143906,293.2185059,5513885,1987859,5750775,0,0.855
3,20120407 03:00,0,0,92479.4375,32.04188538,0,-0.273598671,-2.309809685,293.878418,8400981,3002159,8781864,0,0.820225
3,20120407 04:00,0,0,92449.6875,32.33029175,0,-0.351052284,-2.725759506,294.1416016,11049430,4028904,11596861,0,0.72815
3,20120407 05:00,0,0,92455.5,34.27168274,0,0.163308144,-3.559820175,293.8461914,13238106,5063982,13969940,0,0.5779
3,20120407 06:00,0,0,92496.0625,37.23570251,0,0.575344086,-3.594104767,292.9221191,14788961,6105562,15711048,0,0.36355
3,20120407 07:00,0,0,92556.8125,41.37454224,0,0.195702553,-2.563649178,291.2036133,15592320,7142742,16679936,0,0.11015
3,20120407 08:00,0,0,92626.875,47.33755493,0,0.021159172,-2.231688499,287.6774902,15709055,8149502,16871040,0,0.01215
3,20120407 09:00,0,0,92708.0625,55.26754761,0,-0.587649345,-1.552163124,285.9802246,15709055,9144847,16871040,0,2.50E-05
3,20120407 10:00,9.16E-05,0,92790.6875,64.94906616,0,-2.802492142,-1.07404232,284.6755371,15709055,10119620,16871040,0,0
3,20120407 11:00,0.000617981,0,92854.25,77.10749817,0,-2.650943756,-0.904762268,283.4772949,15709055,11096209,16871120,0,0
3,20120407 12:00,0.005725861,0,92883.25,83.43942261,0.069000244,-2.094780922,-0.840598106,282.6643066,15709055,12068299,16871120,0,0
3,20120407 13:00,0.02230072,0,92879.8125,85.50541687,0.241851807,-1.61509037,-0.878143311,281.996582,15709055,13048119,16871120,0,0
3,20120407 14:00,0.034317017,0.000193596,92862.3125,85.43855286,0.512634277,-1.481844902,-0.752477646,282.0549316,15709055,14055223,16871120,0,0
3,20120407 15:00,0.075714111,0.005190134,92851.375,87.21946716,0.967010498,-1.448255539,-0.793808937,281.8759766,15709055,15079476,16871120,0,0
3,20120407 16:00,0.136825562,0.006006241,92813.4375,89.11158752,0.992370606,-1.173210144,-1.069021225,282.0793457,15709055,16158441,16871120,0,0
3,20120407 17:00,0.164154053,0,92768.125,89.36898804,0.975952148,-1.086918831,-1.541827202,283.121582,15709055,17395728,16871120,0,0
3,20120407 18:00,0.167800903,3.67E-05,92741.125,89.96212769,0.968902588,-1.039787292,-1.887245178,283.520752,15709055,18666832,16871120,0.000199646,0
3,20120407 19:00,0.161849976,0.001753569,92718.5625,91.26185608,0.992370606,-0.836936951,-1.962370872,283.5893555,15709055,19928368,16871120,0.000258029,0
3,20120407 20:00,0.150856018,0.000605583,92714.0625,91.47270203,0.977081299,-0.796619415,-2.159061432,283.7209473,15709055,21201424,16871120,0.000311583,0
3,20120407 21:00,0.153533936,0.000590324,92703.125,92.17089844,0.999993622,-0.659695625,-2.46305275,283.8381348,15733291,22448576,16942016,0.000357181,0.00535
3,20120407 22:00,0.176727295,0.00248909,92727.5625,90.66482544,1.000000954,-0.579788208,-3.455621719,284.5146484,15956967,23721264,17377440,0.000414163,0.02615
3,20120407 23:00,0.193710327,0.013541471,92721.1875,86.36146545,0.999997675,0.339196205,-4.16404438,285.6674805,16518148,25012528,18278864,0.000470906,0.096375
3,20120408 00:00,0.147697449,0.019278202,92675.6875,79.68177795,0.990547776,1.739993095,-4.286754608,286.8166504,17204544,26330512,19472000,0.000642449,0.286625
3,20120408 01:00,0.168708801,0.001459122,92536.875,77.81629944,0.991233528,1.239433289,-3.72399807,287.6201172,685267.8125,1321799,1313959,0.000141017,0.48075
3,20120408 02:00,0.158462524,0.000167847,92439.8125,66.55485535,0.975265026,1.898236275,-4.321306229,289.2277832,1936324,2654197,3120496,0.000332966,0.518975
3,20120408 03:00,0.111434937,0.000924958,92343,59.10624695,0.909034252,2.318072319,-4.784588814,289.7907715,3055487,3984959,4818102,0.000408411,0.6688
3,20120408 04:00,0.02355957,0.015665211,92256.125,53.32298279,0.992361128,2.827633858,-4.637740135,290.6293945,4745580,5284472,6897979,0.000409126,0.610275
3,20120408 05:00,0.006036758,0.013541721,92194.75,51.87191772,0.93307358,3.260162354,-3.767894745,290.3076172,6213695,6552578,8715935,0.000409126,0.51865
3,20120408 06:00,0.001106262,0.024884138,92179.5,51.49226379,0.980384171,3.481905937,-2.620154381,289.409668,7338797,7677675,10107168,0.000409424,0.277325
3,20120408 07:00,0.000190735,0.035327911,92205.1875,54.28581238,0.965068877,2.711496353,-1.502942085,287.958252,7865834,8757620,10819256,0.000409365,0.0905
3,20120408 08:00,0,0.033882141,92246.0625,58.54495239,0.977969706,2.231953621,-1.085181236,286.0878906,7943740,9859158,10957702,0.000409365,0.01225
3,20120408 09:00,0.000274658,0.013572693,92318.5625,62.83139038,0.674072266,2.40939045,-0.851596832,284.9140625,7943740,10929187,10957702,0.000409365,2.50E-05
3,20120408 10:00,0.000686646,0,92365.125,65.2285614,0.006195068,2.516428947,-0.254546166,283.6699219,7943740,11941676,10957702,0.000409365,0
3,20120408 11:00,0.000854492,0,92394.125,64.2099762,0.00617981,2.48494339,0.263938904,282.3312988,7943740,12883606,10957510,0.000409365,0
3,20120408 12:00,0.000293732,0,92395.5,65.56607056,0.002197266,2.432681084,0.334835053,281.3369141,7943740,13799162,10957510,0.000409365,0
3,20120408 13:00,0.000551224,0,92359.5625,66.22962952,0,2.529817581,0.287940979,280.7258301,7943740,14702855,10957510,0.000409365,0
3,20120408 14:00,0,0,92317.625,65.81478882,0,2.633284569,0.21204567,280.2470703,7943740,15598793,10957510,0.000409365,0
3,20120408 15:00,0,0,92281.375,64.42480469,0,2.804899216,0.376433373,279.7883301,7943740,16486354,10957510,0.000409365,0
